,VESSEL_UID,LATITUDE,LONGITUDE,TIME
1705,6617829,-21.82523,319.01347,2013-05-07 22:00:00
1706,6617829,-21.82548,319.01357,2013-05-08 01:00:00
1707,6617829,-21.82563,319.01368,2013-05-08 03:00:00
1708,6617829,-21.82567,319.01398,2013-05-08 05:00:00
1709,6617829,-21.8255,319.01455,2013-05-08 07:00:00
1710,6617829,-21.82537,319.01463,2013-05-08 08:00:00
1711,6617829,-21.82402,319.01435,2013-05-08 13:00:00
1712,6617829,-21.82402,319.01438,2013-05-08 16:00:00
1713,6617829,-21.82398,319.01427,2013-05-08 18:00:00
1714,6617829,-21.82403,319.01437,2013-05-08 20:00:00
1715,6617829,-21.824,319.01417,2013-05-08 21:00:00
1716,6617829,-21.82398,319.01403,2013-05-08 23:00:00
1717,6617829,-21.82408,319.01395,2013-05-09 01:00:00
1718,6617829,-21.824,319.01405,2013-05-09 03:00:00
1719,6617829,-21.82403,319.01408,2013-05-09 06:00:00
1720,6617829,-21.82402,319.0143,2013-05-09 07:00:00
1721,6617829,-21.82107,319.00613,2013-05-09 14:00:00
1722,6617829,-21.82108,319.00608,2013-05-09 16:00:00
1723,6617829,-21.82118,319.00598,2013-05-09 17:00:00
1724,6617829,-21.82123,319.00588,2013-05-09 19:00:00
1725,6617829,-21.82115,319.0059,2013-05-09 21:00:00
1726,6617829,-21.82115,319.00585,2013-05-10 15:00:00
1727,6617829,-21.82132,319.00575,2013-05-10 17:00:00
1728,6617829,-21.82148,319.00568,2013-05-10 19:00:00
1729,6617829,-21.82172,319.00565,2013-05-10 21:00:00
1730,6617829,-21.82177,319.00567,2013-05-10 23:00:00
1731,6617829,-21.82158,319.00567,2013-05-11 00:00:00
1732,6617829,-21.82145,319.00562,2013-05-11 02:00:00
1733,6617829,-21.82142,319.00568,2013-05-11 03:00:00
1734,6617829,-21.82142,319.00568,2013-05-11 04:00:00
1735,6617829,-21.82188,319.03195,2013-05-11 19:00:00
1736,6617829,-21.78488,319.22315,2013-05-11 21:00:00
1737,6617829,-21.82273,319.00727,2013-05-11 23:00:00
1738,6617829,-21.82395,319.00337,2013-05-12 00:00:00
1739,6617829,-21.82382,319.00325,2013-05-12 03:00:00
1740,6617829,-21.81877,319.00868,2013-05-12 05:00:00
1741,6617829,-21.81875,319.00907,2013-05-12 07:00:00
1742,6617829,-21.81883,319.00877,2013-05-12 13:00:00
1743,6617829,-21.81875,319.00863,2013-05-12 15:00:00
1744,6617829,-21.81872,319.00825,2013-05-12 17:00:00
1745,6617829,-21.81873,319.0082,2013-05-12 18:00:00
1746,6617829,-21.81878,319.00837,2013-05-12 20:00:00
1747,6617829,-21.81885,319.00842,2013-05-12 22:00:00
1748,6617829,-21.81882,319.00827,2013-05-13 00:00:00
1749,6617829,-21.81867,319.00803,2013-05-13 02:00:00
1750,6617829,-21.81883,319.00815,2013-05-13 04:00:00
1751,6617829,-21.8188,319.00882,2013-05-13 11:00:00
1752,6617829,-21.81885,319.00858,2013-05-13 13:00:00
1753,6617829,-21.8188,319.00827,2013-05-13 14:00:00
1754,6617829,-21.81505,319.00732,2013-05-13 17:00:00
1755,6617829,-21.8162,319.00787,2013-05-13 18:00:00
1756,6617829,-21.81577,319.0082,2013-05-13 20:00:00
1757,6617829,-21.81495,319.0082,2013-05-13 22:00:00
1758,6617829,-21.78458,319.21515,2013-05-14 00:00:00
1759,6617829,-21.81048,319.07435,2013-05-14 02:00:00
1760,6617829,-21.82413,319.01143,2013-05-14 03:00:00
1761,6617829,-21.82408,319.01137,2013-05-14 05:00:00
1762,6617829,-21.82473,319.0054,2013-05-14 12:00:00
1763,6617829,-21.82502,319.00592,2013-05-14 14:00:00
1764,6617829,-21.82535,319.00317,2013-05-14 18:00:00
1765,6617829,-21.82548,319.00332,2013-05-14 20:00:00
1766,6617829,-21.82398,319.00382,2013-05-14 22:00:00
1767,6617829,-21.82472,319.00533,2013-05-15 01:00:00
1768,6617829,-21.82472,319.00537,2013-05-15 02:00:00
1769,6617829,-21.82482,319.00547,2013-05-15 04:00:00
1770,6617829,-21.82475,319.00542,2013-05-15 06:00:00
1771,6617829,-21.82482,319.0056,2013-05-15 09:00:00
1772,6617829,-21.81937,318.99813,2013-05-15 11:00:00
1773,6617829,-21.80567,319.09377,2013-05-15 12:00:00
1774,6617829,-21.78423,319.20243,2013-05-15 14:00:00
1775,6617829,-21.81925,318.99847,2013-05-15 16:00:00
1776,6617829,-21.81797,318.99873,2013-05-15 17:00:00
1777,6617829,-21.81905,319.02495,2013-05-15 19:00:00
1778,6617829,-21.81892,318.99772,2013-05-16 02:00:00
1779,6617829,-21.82497,319.00487,2013-05-16 03:00:00
1780,6617829,-21.82558,319.0093,2013-05-16 05:00:00
1781,6617829,-21.82567,319.00973,2013-05-16 12:00:00
1782,6617829,-21.8257,319.00975,2013-05-16 14:00:00
1783,6617829,-21.8257,319.00953,2013-05-16 16:00:00
1784,6617829,-21.82572,319.00933,2013-05-16 18:00:00
1785,6617829,-21.82573,319.00975,2013-05-17 02:00:00
1786,6617829,-21.82538,319.01,2013-05-17 04:00:00
1787,6617829,-21.82392,319.00932,2013-05-17 12:00:00
1788,6617829,-21.82393,319.0092,2013-05-17 14:00:00
1789,6617829,-21.82395,319.00925,2013-05-17 16:00:00
1790,6617829,-21.82385,319.00917,2013-05-17 17:00:00
1791,6617829,-21.82373,319.00922,2013-05-17 19:00:00
1792,6617829,-21.82372,319.00932,2013-05-18 02:00:00
1793,6617829,-21.82373,319.0091,2013-05-18 03:00:00
1794,6617829,-21.82375,319.00902,2013-05-18 10:00:00
1795,6617829,-21.82373,319.00903,2013-05-18 12:00:00
1796,6617829,-21.82373,319.00902,2013-05-18 14:00:00
1797,6617829,-21.82382,319.00895,2013-05-18 16:00:00
1798,6617829,-21.82382,319.0089,2013-05-18 17:00:00
1799,6617829,-21.82382,319.00893,2013-05-18 18:00:00
1800,6617829,-21.82377,319.00902,2013-05-19 02:00:00
1801,6617829,-21.82385,319.00892,2013-05-19 04:00:00
1802,6617829,-21.82383,319.00888,2013-05-19 08:00:00
1803,6617829,-21.82375,319.0091,2013-05-19 10:00:00
1804,6617829,-21.82375,319.00913,2013-05-19 12:00:00
1805,6617829,-21.82398,319.00882,2013-05-19 13:00:00
1806,6617829,-21.8241,319.00873,2013-05-19 16:00:00
1807,6617829,-21.8243,319.00865,2013-05-19 17:00:00
1808,6617829,-21.82432,319.00867,2013-05-20 01:00:00
1809,6617829,-21.82455,319.0087,2013-05-20 02:00:00
1810,6617829,-21.82495,319.00905,2013-05-20 06:00:00
1811,6617829,-21.81742,318.99867,2013-05-20 13:00:00
1812,6617829,-21.8174,318.99863,2013-05-20 14:00:00
1813,6617829,-21.8332,319.01523,2013-05-20 17:00:00
1814,6617829,-21.82908,319.00878,2013-05-20 19:00:00
1815,6617829,-21.8291,319.00875,2013-05-21 01:00:00
1816,6617829,-21.82917,319.00892,2013-05-21 02:00:00
1817,6617829,-21.82923,319.00912,2013-05-21 06:00:00
1818,6617829,-21.8291,319.00943,2013-05-21 09:00:00
1819,6617829,-21.81857,318.9985,2013-05-21 11:00:00
1820,6617829,-21.81805,318.99875,2013-05-21 13:00:00
1821,6617829,-21.7897,319.1922,2013-05-21 15:00:00
1822,6617829,-21.79973,319.12447,2013-05-21 17:00:00
1823,6617829,-21.8186,319.00365,2013-05-21 18:00:00
1824,6617829,-21.81853,319.00362,2013-05-22 01:00:00
1825,6617829,-21.81862,319.0037,2013-05-22 03:00:00
1826,6617829,-21.81868,319.00387,2013-05-22 05:00:00
1827,6617829,-21.81872,319.00392,2013-05-22 07:00:00
1828,6617829,-21.81862,319.00375,2013-05-22 09:00:00
1829,6617829,-21.81858,319.00357,2013-05-22 11:00:00
1830,6617829,-21.81858,319.0034,2013-05-22 13:00:00
1831,6617829,-21.81863,319.00302,2013-05-22 15:00:00
1832,6617829,-21.81872,319.0028,2013-05-22 16:00:00
1833,6617829,-21.81878,319.0027,2013-05-22 18:00:00
1834,6617829,-21.8185,319.00248,2013-05-23 01:00:00
1835,6617829,-21.81842,319.00273,2013-05-23 02:00:00
1836,6617829,-21.81898,319.00325,2013-05-23 05:00:00
1837,6617829,-21.81963,319.00312,2013-05-23 07:00:00
1838,6617829,-21.81915,319.00367,2013-05-23 11:00:00
1839,6617829,-21.81857,319.0033,2013-05-23 13:00:00
1840,6617829,-21.81867,319.0034,2013-05-23 14:00:00
1841,6617829,-21.81868,319.00355,2013-05-23 16:00:00
1842,6617829,-21.81948,319.00362,2013-05-23 18:00:00
1843,6617829,-21.81855,319.00323,2013-05-24 02:00:00
1844,6617829,-21.8194,319.00362,2013-05-24 05:00:00
1845,6617829,-21.81963,319.00347,2013-05-24 07:00:00
1846,6617829,-21.81972,319.0034,2013-05-24 09:00:00
1847,6617829,-21.81852,319.00318,2013-05-24 12:00:00
1848,6617829,-21.81852,319.00257,2013-05-24 13:00:00
1849,6617829,-21.81848,319.00248,2013-05-24 15:00:00
1850,6617829,-21.81845,319.0025,2013-05-24 16:00:00
1851,6617829,-21.81857,319.00243,2013-05-24 18:00:00
1852,6617829,-21.81837,319.0027,2013-05-24 23:00:00
1853,6617829,-21.81835,319.00297,2013-05-25 01:00:00
1854,6617829,-21.81828,319.00288,2013-05-25 05:00:00
1855,6617829,-21.81833,319.00315,2013-05-25 07:00:00
1856,6617829,-21.81953,319.00307,2013-05-25 08:00:00
1857,6617829,-21.8191,318.99847,2013-05-25 10:00:00
1858,6617829,-21.81757,318.99872,2013-05-25 12:00:00
1859,6617829,-21.79168,319.13987,2013-05-25 14:00:00
1860,6617829,-21.80778,319.08357,2013-05-25 16:00:00
1861,6617829,-21.8177,318.99817,2013-05-25 18:00:00
1862,6617829,-21.82083,319.00433,2013-05-25 22:00:00
1863,6617829,-21.82077,319.0045,2013-05-26 00:00:00
1864,6617829,-21.8207,319.00467,2013-05-26 01:00:00
1865,6617829,-21.81995,319.00472,2013-05-26 05:00:00
1866,6617829,-21.82045,319.00477,2013-05-26 07:00:00
1867,6617829,-21.82075,319.00453,2013-05-26 08:00:00
1868,6617829,-21.8186,318.99828,2013-05-26 10:00:00
1869,6617829,-21.82053,319.00402,2013-05-26 12:00:00
1870,6617829,-21.82057,319.00402,2013-05-26 13:00:00
1871,6617829,-21.7567,319.07762,2013-05-26 15:00:00
1872,6617829,-21.14585,319.43013,2013-05-26 23:00:00
1873,6617829,-21.0151,319.49887,2013-05-27 01:00:00
1874,6617829,-20.8926,319.57018,2013-05-27 02:00:00
1875,6617829,-20.7386,319.66748,2013-05-27 04:00:00
1876,6617829,-20.59373,319.70682,2013-05-27 06:00:00
1877,6617829,-20.50452,319.73317,2013-05-27 07:00:00
1878,6617829,-20.44203,319.75567,2013-05-27 08:00:00
1879,6617829,-20.35692,319.79163,2013-05-27 10:00:00
1880,6617829,-20.35752,319.7966,2013-05-27 11:00:00
1881,6617829,-20.3574,319.79717,2013-05-27 12:00:00
1882,6617829,-20.34592,319.78273,2013-05-27 13:00:00
1883,6617829,-20.32087,319.69477,2013-05-27 14:00:00
1884,6617829,-20.32082,319.69477,2013-05-27 15:00:00
1885,6617829,-20.32088,319.69473,2013-05-27 16:00:00
1886,6617829,-20.32087,319.69477,2013-05-27 17:00:00
1887,6617829,-20.32085,319.69482,2013-05-27 19:00:00
1888,6617829,-20.32085,319.69473,2013-05-27 20:00:00
1889,6617829,-20.32085,319.69478,2013-05-27 21:00:00
1890,6617829,-20.32082,319.69475,2013-05-27 22:00:00
1891,6617829,-20.32082,319.69475,2013-05-27 23:00:00
1892,6617829,-20.32082,319.69473,2013-05-28 01:00:00
1893,6617829,-20.32085,319.69475,2013-05-28 04:00:00
1894,6617829,-20.32083,319.69475,2013-05-28 06:00:00
1895,6617829,-20.32083,319.69475,2013-05-28 07:00:00
1896,6617829,-20.32083,319.69473,2013-05-28 08:00:00
1897,6617829,-20.3208,319.69477,2013-05-28 09:00:00
1898,6617829,-20.32078,319.69472,2013-05-28 10:00:00
1899,6617829,-20.32078,319.69473,2013-05-28 11:00:00
1900,6617829,-20.32082,319.69472,2013-05-28 12:00:00
1901,6617829,-20.32083,319.69477,2013-05-28 14:00:00
1902,6617829,-20.3208,319.6947,2013-05-28 15:00:00
1903,6617829,-20.32082,319.69473,2013-05-28 16:00:00
1904,6617829,-20.32092,319.69478,2013-05-28 17:00:00
1905,6617829,-20.32083,319.69475,2013-05-28 18:00:00
1906,6617829,-20.32083,319.69472,2013-05-28 19:00:00
1907,6617829,-20.32082,319.69473,2013-05-28 21:00:00
1908,6617829,-20.32082,319.69475,2013-05-28 22:00:00
1909,6617829,-20.32085,319.69477,2013-05-28 23:00:00
1910,6617829,-20.3208,319.69475,2013-05-29 00:00:00
1911,6617829,-20.32082,319.69475,2013-05-29 01:00:00
1912,6617829,-20.32082,319.69477,2013-05-29 02:00:00
1913,6617829,-20.32083,319.69475,2013-05-29 03:00:00
1914,6617829,-20.32085,319.69472,2013-05-29 05:00:00
1915,6617829,-20.32077,319.69475,2013-05-29 06:00:00
1916,6617829,-20.32083,319.69473,2013-05-29 07:00:00
1917,6617829,-20.32083,319.69473,2013-05-29 08:00:00
1918,6617829,-20.32083,319.69473,2013-05-29 09:00:00
1919,6617829,-20.32082,319.69472,2013-05-29 10:00:00
1920,6617829,-20.32078,319.69472,2013-05-29 11:00:00
1921,6617829,-20.32083,319.69463,2013-05-29 13:00:00
1922,6617829,-20.32087,319.69467,2013-05-29 14:00:00
1923,6617829,-20.32075,319.6946,2013-05-29 15:00:00
1924,6617829,-20.32085,319.69455,2013-05-29 16:00:00
1925,6617829,-20.32088,319.69463,2013-05-29 17:00:00
1926,6617829,-20.32085,319.69468,2013-05-29 19:00:00
1927,6617829,-20.32087,319.69462,2013-05-29 20:00:00
1928,6617829,-20.3208,319.69463,2013-05-29 21:00:00
1929,6617829,-20.32083,319.69457,2013-05-29 22:00:00
1930,6617829,-20.3209,319.69467,2013-05-29 23:00:00
1931,6617829,-20.32083,319.69465,2013-05-30 01:00:00
1932,6617829,-20.32083,319.69463,2013-05-30 02:00:00
1933,6617829,-20.32082,319.69465,2013-05-30 03:00:00
1934,6617829,-20.32083,319.69463,2013-05-30 04:00:00
1935,6617829,-20.32082,319.69457,2013-05-30 05:00:00
1936,6617829,-20.32087,319.69465,2013-05-30 06:00:00
1937,6617829,-20.3208,304.08205,2013-05-30 07:00:00
1938,6617829,-20.3208,319.69457,2013-05-30 08:00:00
1939,6617829,-20.32085,319.69462,2013-05-30 09:00:00
1940,6617829,-20.32078,319.6946,2013-05-30 10:00:00
1941,6617829,-20.32077,319.69465,2013-05-31 05:00:00
1942,6617829,-20.32085,319.69465,2013-05-31 07:00:00
1943,6617829,-20.32087,319.69467,2013-05-31 13:00:00
1944,6617829,-20.32087,319.6946,2013-05-31 14:00:00
1945,6617829,-20.32155,319.69475,2013-05-31 15:00:00
1946,6617829,-20.32103,319.69482,2013-05-31 16:00:00
1947,6617829,-20.32105,319.69485,2013-05-31 17:00:00
1948,6617829,-20.321,319.69483,2013-05-31 19:00:00
1949,6617829,-20.32098,319.6948,2013-05-31 20:00:00
1950,6617829,-20.321,319.69485,2013-05-31 21:00:00
1951,6617829,-20.35643,319.76168,2013-05-31 22:00:00
1952,6617829,-20.45372,319.73365,2013-05-31 23:00:00
1953,6617829,-20.51308,319.72132,2013-06-01 00:00:00
1954,6617829,-20.61835,319.6985,2013-06-01 01:00:00
1955,6617829,-20.80273,319.66625,2013-06-01 03:00:00
1956,6617829,-20.99125,319.67902,2013-06-01 05:00:00
1957,6617829,-21.05047,319.52578,2013-06-01 07:00:00
1958,6617829,-21.17777,319.42462,2013-06-01 09:00:00
1959,6617829,-21.37287,319.35053,2013-06-01 11:00:00
1960,6617829,-21.49813,319.2737,2013-06-01 12:00:00
1961,6617829,-21.63298,319.17328,2013-06-01 14:00:00
1962,6617829,-21.81813,319.00095,2013-06-02 01:00:00
1963,6617829,-21.81847,319.00097,2013-06-02 05:00:00
1964,6617829,-21.81757,318.9984,2013-06-02 10:00:00
1965,6617829,-21.79905,319.12733,2013-06-02 12:00:00
1966,6617829,-21.82257,319.0187,2013-06-02 15:00:00
1967,6617829,-21.81912,319.00117,2013-06-03 07:00:00
1968,6617829,-21.8191,319.00105,2013-06-03 08:00:00
1969,6617829,-21.80822,319.0961,2013-06-03 12:00:00
1970,6617829,-21.8141,319.11,2013-06-03 14:00:00
1971,6617829,-21.83487,319.02328,2013-06-04 08:00:00
1972,6617829,-21.81735,319.02082,2013-06-04 12:00:00
1973,6617829,-21.79493,319.18023,2013-06-04 14:00:00
1974,6617829,-21.80418,319.02915,2013-06-05 23:00:00
1975,6617829,-21.79002,319.17208,2013-06-06 01:00:00
1976,6617829,-21.82225,319.00395,2013-06-06 02:00:00
1977,6617829,-21.82277,319.00405,2013-06-06 06:00:00
1978,6617829,-21.8201,319.00543,2013-06-06 11:00:00
1979,6617829,-21.78903,319.21555,2013-06-06 13:00:00
1980,6617829,-21.79507,319.13753,2013-06-06 17:00:00
1981,6617829,-21.79288,319.16418,2013-06-06 19:00:00
1982,6617829,-21.81702,319.0414,2013-06-09 11:00:00
1983,6617829,-21.80408,319.10105,2013-06-09 13:00:00
1984,6617829,-21.81922,319.00307,2013-06-10 09:00:00
1985,6617829,-21.79318,319.1981,2013-06-10 13:00:00
1986,6617829,-21.80935,319.09033,2013-06-10 14:00:00
1987,6617829,-21.82162,319.00982,2013-06-12 01:00:00
1988,6617829,-21.8215,319.00975,2013-06-12 03:00:00
1989,6617829,-21.81725,319.00317,2013-06-12 17:00:00
1990,6617829,-21.79218,319.15227,2013-06-12 21:00:00
1991,6617829,-21.80367,319.12985,2013-06-12 23:00:00
1992,6617829,-21.82082,319.00338,2013-06-13 01:00:00
1993,6617829,-21.82083,319.00342,2013-06-13 03:00:00
1994,6617829,-21.82085,319.00343,2013-06-13 04:00:00
1995,6617829,-21.82088,319.00348,2013-06-13 06:00:00
1996,6617829,-21.81857,318.99863,2013-06-13 13:00:00
1997,6617829,-21.78922,319.21197,2013-06-13 14:00:00
1998,6617829,-21.81988,319.00227,2013-06-13 17:00:00
1999,6617829,-21.81835,318.9999,2013-06-13 19:00:00
2000,6617829,-21.82145,319.00643,2013-06-13 23:00:00
2001,6617829,-21.81992,319.0043,2013-06-14 02:00:00
2002,6617829,-21.793,319.15362,2013-06-14 14:00:00
2003,6617829,-21.80997,319.03665,2013-06-14 17:00:00
2004,6617829,-21.81155,319.03217,2013-06-14 21:00:00
2005,6617829,-21.81772,319.00405,2013-06-15 00:00:00
2006,6617829,-21.81783,319.00437,2013-06-15 04:00:00
2007,6617829,-21.81708,319.00453,2013-06-15 05:00:00
2008,6617829,-21.81715,319.00423,2013-06-15 08:00:00
2009,6617829,-21.79332,319.17707,2013-06-15 12:00:00
2010,6617829,-21.80568,319.08532,2013-06-15 14:00:00
2011,6617829,-21.79825,319.10692,2013-06-15 19:00:00
2012,6617829,-21.78993,319.1573,2013-06-15 21:00:00
2013,6617829,-21.8201,319.00213,2013-06-16 13:00:00
2014,6617829,-21.78575,319.21097,2013-06-16 15:00:00
2015,6617829,-21.78848,319.2104,2013-06-16 16:00:00
2016,6617829,-21.81765,318.9986,2013-06-16 19:00:00
2017,6617829,-21.81597,319.034,2013-06-16 20:00:00
2018,6617829,-21.81037,319.12037,2013-06-17 13:00:00
2019,6617829,-21.79603,319.16335,2013-06-17 15:00:00
2020,6617829,-21.8226,319.00765,2013-06-17 18:00:00
2021,6617829,-21.82257,319.00763,2013-06-17 20:00:00
2022,6617829,-21.8226,319.00772,2013-06-18 00:00:00
2023,6617829,-21.80978,319.02,2013-06-21 12:00:00
2024,6617829,-21.81415,319.01863,2013-06-21 13:00:00
2025,6617829,-21.82103,319.00442,2013-06-22 01:00:00
2026,6617829,-21.82143,319.0046,2013-06-22 03:00:00
2027,6617829,-21.82103,319.01532,2013-06-22 14:00:00
2028,6617829,-21.78553,319.18623,2013-06-22 15:00:00
2029,6617829,-21.79962,319.14958,2013-06-22 17:00:00
2030,6617829,-21.82022,319.00643,2013-06-22 21:00:00
2031,6617829,-21.81915,319.02375,2013-06-23 00:00:00
2032,6617829,-21.81957,319.00708,2013-06-23 02:00:00
2033,6617829,-21.78745,319.178,2013-06-23 19:00:00
2034,6617829,-21.80512,319.09733,2013-06-23 21:00:00
2035,6617829,-21.80997,319.01907,2013-06-27 23:00:00
2036,6617829,-21.81008,319.01915,2013-06-28 01:00:00
2037,6617829,-21.81028,319.01902,2013-06-28 02:00:00
2038,6617829,-21.75612,319.08343,2013-06-28 21:00:00
2039,6617829,-21.58598,319.18625,2013-06-28 23:00:00
2040,6617829,-21.45727,319.2519,2013-06-29 00:00:00
2041,6617829,-21.27982,319.35973,2013-06-29 02:00:00
2042,6617829,-21.08143,319.46068,2013-06-29 03:00:00
2043,6617829,-20.6773,319.68588,2013-06-29 07:00:00
2044,6617829,-20.5428,319.72127,2013-06-29 08:00:00
2045,6617829,-20.45958,319.7398,2013-06-29 09:00:00
2046,6617829,-20.3885,319.75763,2013-06-29 10:00:00
2047,6617829,-20.32538,319.74763,2013-06-29 11:00:00
2048,6617829,-20.3208,319.69452,2013-06-29 12:00:00
2049,6617829,-20.3208,319.69453,2013-06-29 13:00:00
2050,6617829,-20.3208,319.69447,2013-06-29 14:00:00
2051,6617829,-20.32078,319.69452,2013-06-29 16:00:00
2052,6617829,-20.3208,319.69453,2013-06-29 17:00:00
2053,6617829,-20.32082,319.6945,2013-06-29 18:00:00
2054,6617829,-20.32082,319.69445,2013-06-29 19:00:00
2055,6617829,-20.3208,319.6945,2013-06-29 20:00:00
2056,6617829,-20.3208,319.6945,2013-06-29 21:00:00
2057,6617829,-20.32082,319.69448,2013-06-29 22:00:00
2058,6617829,-20.32083,319.69452,2013-06-29 23:00:00
2059,6617829,-20.32082,319.6945,2013-06-30 00:00:00
2060,6617829,-20.32078,319.6945,2013-06-30 02:00:00
2061,6617829,-20.3208,319.6945,2013-06-30 03:00:00
2062,6617829,-20.32078,319.69448,2013-06-30 04:00:00
2063,6617829,-20.32082,319.69453,2013-06-30 05:00:00
2064,6617829,-20.32083,319.69452,2013-06-30 06:00:00
2065,6617829,-20.32083,319.69453,2013-06-30 07:00:00
2066,6617829,-20.32078,319.69452,2013-06-30 08:00:00
2067,6617829,-20.32083,319.69453,2013-06-30 09:00:00
2068,6617829,-20.32078,319.69448,2013-06-30 10:00:00
2069,6617829,-20.3208,319.6945,2013-06-30 11:00:00
2070,6617829,-20.32078,319.6945,2013-06-30 12:00:00
2071,6617829,-20.3208,319.6945,2013-06-30 14:00:00
2072,6617829,-20.32083,319.6945,2013-06-30 15:00:00
2073,6617829,-20.3208,319.69448,2013-06-30 16:00:00
2074,6617829,-20.32082,319.69448,2013-06-30 17:00:00
2075,6617829,-20.32075,319.69452,2013-06-30 18:00:00
2076,6617829,-20.3208,319.69448,2013-06-30 19:00:00
2077,6617829,-20.33582,319.75668,2013-06-30 21:00:00
2078,6617829,-20.48867,319.7328,2013-06-30 22:00:00
2079,6617829,-20.63008,319.71355,2013-06-30 23:00:00
2080,6617829,-21.78892,319.1782,2013-07-03 13:00:00
2081,6617829,-21.80812,319.07753,2013-07-03 15:00:00
2082,6617829,-21.79527,319.13992,2013-07-03 20:00:00
2083,6617829,-21.78765,319.19305,2013-07-03 22:00:00
2084,6617829,-21.82033,319.00413,2013-07-04 09:00:00
2085,6617829,-21.81862,318.99838,2013-07-04 13:00:00
2086,6617829,-21.80513,319.09467,2013-07-04 16:00:00
2087,6617829,-21.7905,319.20237,2013-07-04 18:00:00
2088,6617829,-21.81723,318.998,2013-07-05 18:00:00
2089,6617829,-21.79555,319.15337,2013-07-05 22:00:00
2090,6617829,-21.79618,319.15683,2013-07-05 23:00:00
2091,6617829,-21.81915,318.99943,2013-07-06 12:00:00
2092,6617829,-21.79345,319.16052,2013-07-06 14:00:00
2093,6617829,-21.81813,318.99837,2013-07-08 11:00:00
2094,6617829,-21.81525,319.03103,2013-07-08 14:00:00
2095,6617829,-21.81135,319.0516,2013-07-08 17:00:00
2096,6617829,-21.79733,319.12181,2013-07-10 13:00:00
2097,6617829,-21.78431,319.19371,2013-07-10 15:00:00
2098,6617829,-21.8207,319.00416,2013-07-10 19:00:00
2099,6617829,-21.78029,319.21608,2013-07-10 21:00:00
2100,6617829,-21.82055,319.00618,2013-07-11 07:00:00
2101,6617829,-21.82069,319.00619,2013-07-11 08:00:00
2102,6617829,-21.81997,319.00237,2013-07-11 09:00:00
2103,6617829,-21.80507,319.09515,2013-07-11 15:00:00
2104,6617829,-21.82014,319.00578,2013-07-11 18:00:00
2105,6617829,-21.81788,318.99815,2013-07-11 20:00:00
2106,6617829,-21.82324,319.00688,2013-07-13 03:00:00
2107,6617829,-21.82319,319.00662,2013-07-13 05:00:00
2108,6617829,-21.82322,319.00658,2013-07-13 09:00:00
2109,6617829,-21.82078,319.01411,2013-07-13 12:00:00
2110,6617829,-21.82404,319.00595,2013-07-14 03:00:00
2111,6617829,-21.82405,319.00589,2013-07-14 04:00:00
2112,6617829,-21.81719,319.03013,2013-07-14 14:00:00
2113,6617829,-21.80667,319.07858,2013-07-14 18:00:00
2114,6617829,-21.8197,319.00205,2013-07-15 12:00:00
2115,6617829,-21.78284,319.20283,2013-07-15 14:00:00
2116,6617829,-21.80979,319.05915,2013-07-15 16:00:00
2117,6617829,-21.81749,318.99819,2013-07-16 18:00:00
2118,6617829,-21.81209,319.04836,2013-07-16 19:00:00
2119,6617829,-21.82326,319.00575,2013-07-18 02:00:00
2120,6617829,-21.82359,319.00585,2013-07-18 06:00:00
2121,6617829,-21.81932,319.01753,2013-07-18 13:00:00
2122,6617829,-21.81412,319.06264,2013-07-18 16:00:00
2123,6617829,-21.38351,319.36418,2013-07-19 00:00:00
2124,6617829,-21.24604,319.4221,2013-07-19 02:00:00
2125,6617829,-21.01918,319.51308,2013-07-19 04:00:00
2126,6617829,-20.83456,319.60956,2013-07-19 06:00:00
2127,6617829,-20.67858,319.68819,2013-07-19 07:00:00
2128,6617829,-20.53047,319.71739,2013-07-19 09:00:00
2129,6617829,-20.39168,319.74981,2013-07-19 10:00:00
2130,6617829,-20.35674,319.78616,2013-07-19 11:00:00
2131,6617829,-20.34885,319.77907,2013-07-19 12:00:00
2132,6617829,-20.3208,319.69467,2013-07-19 13:00:00
2133,6617829,-20.32082,319.69469,2013-07-19 14:00:00
2134,6617829,-20.32081,319.69467,2013-07-19 15:00:00
2135,6617829,-20.32083,319.69469,2013-07-19 16:00:00
2136,6617829,-20.32083,319.69469,2013-07-19 17:00:00
2137,6617829,-20.32085,319.69463,2013-07-19 19:00:00
2138,6617829,-20.32084,319.69469,2013-07-19 20:00:00
2139,6617829,-20.32084,319.69468,2013-07-19 21:00:00
2140,6617829,-20.32084,319.69467,2013-07-19 22:00:00
2141,6617829,-20.32083,319.69469,2013-07-19 23:00:00
2142,6617829,-20.32082,319.69466,2013-07-20 00:00:00
2143,6617829,-20.32083,319.6947,2013-07-20 01:00:00
2144,6617829,-20.32084,319.69469,2013-07-20 02:00:00
2145,6617829,-20.32084,319.69467,2013-07-20 03:00:00
2146,6617829,-20.32083,319.69468,2013-07-20 04:00:00
2147,6617829,-20.32084,319.6947,2013-07-20 06:00:00
2148,6617829,-20.32081,319.69467,2013-07-20 07:00:00
2149,6617829,-20.32081,319.69467,2013-07-20 08:00:00
2150,6617829,-20.32083,319.69469,2013-07-20 09:00:00
2151,6617829,-20.32082,319.69469,2013-07-20 10:00:00
2152,6617829,-20.32083,319.6947,2013-07-20 11:00:00
2153,6617829,-20.32085,319.69467,2013-07-20 12:00:00
2154,6617829,-20.32084,319.69467,2013-07-20 13:00:00
2155,6617829,-20.3208,319.69469,2013-07-20 14:00:00
